label,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
3,87.8880693372395,91.16750513316718,61.99655200225391,44.734607640960206,49.34363111567387,135.6103798629427,165.23778121251814,100.82287176035891,82.28932302021833,7.141809785626589,73.49754939456676,140.04342093748278,161.2646935824013,93.68274256785281,-0.1495201799287193,68.05232494705719,-3.2662336155504135,-125.9221420801884,34.31097680383681,27.601196008023816
3,90.07045900013411,92.53766000508404,64.17401598769155,45.94787704819705,48.08025866106873,136.84923268029695,165.32495493937728,100.05774473057579,82.03570513986278,7.285647070672179,130.75615657760002,82.0917492480688,130.4610384949934,72.69208028279316,-75.69396487658955,74.22489013612821,5.22294513782088,-45.84198294606134,-15.195315409744325,8.617897566547605
3,91.00877034499484,93.16199907177452,64.97831601896083,46.47448652955831,47.57161804731807,137.25841762238198,165.4115546925063,99.6818929335094,81.97642376881251,7.327792308945458,56.218184686789286,37.406783100968006,48.18900245546714,31.55139202262949,-30.474801482103725,24.515993301353294,5.1885559541641175,-22.51886418945085,-3.551796623204101,2.5250987339043562
3,93.84534699162703,91.12570406375276,70.75325798778888,50.10273626066127,45.240067986141995,133.91521178449196,164.8467284244679,100.26736474218232,82.79892767941169,7.464251880443442,169.95125410347617,-122.00301047702307,346.0010964774724,217.38372299357968,-139.69298427820414,-200.3055427922476,-33.84112067540321,35.078081970508336,49.27967353792794,8.175867674169885
3,94.95515481559165,90.14047647687687,73.05100903977075,51.79725999206268,44.0202540182825,132.20186062595917,164.70828654884792,100.4197902410435,83.11956241008924,7.439666985549261,66.49326106543816,-59.029134349568544,137.66794328139866,101.52605380915516,-73.08419247433088,-102.65408426668515,-8.294635863263926,9.132453628412089,19.210577176709954,-1.4729846007259983
3,94.69925274964136,90.80904723563009,75.04360201916549,55.935176201730634,46.653785322782845,132.9632412393145,164.05276215020484,101.10433923600422,83.23078475708803,7.679442081875875,-15.332170589347214,40.05689006920598,119.3846378760766,247.91998835748768,157.78595246209602,45.61751935857029,-39.27522768584114,41.01421349815356,6.663799259300211,14.365935914995188
3,94.74792393803772,90.82884083001657,75.27844711066362,56.86010582609725,48.19982786119473,132.68073199095133,163.8041684390021,101.51504689816962,83.73872122614439,7.78631899742096,2.9160958920281552,1.1859176071242725,14.070558561334797,55.416429450335976,92.62992015829428,-16.92631895286729,-14.894296274808951,24.60722587481923,30.43261320772402,6.40344615865188
3,98.1357091046017,92.13687667076907,78.75991990134247,60.438593079675734,48.30917193689373,134.284036784907,163.19611048932865,101.30928236811293,84.60230213179514,7.514431525391086,202.97647813405337,78.36993645566291,208.58969829195058,214.40224337355235,6.551264114754318,96.06074306731486,-36.43131280703644,-12.328219642739056,51.74076932115131,-16.289923595529242
3,99.49507801221215,92.46026819801996,80.24780846880064,61.94383665015145,48.136146664345794,135.84764392606525,162.8467974330019,101.43465140774875,84.5491087292507,7.479358813727218,81.44551669772835,19.375748470601494,89.14567082330288,90.18548215055989,-10.366672832913242,93.68228948810601,-20.928816454838756,7.511387198774254,-3.1870407884770224,-2.101353876392194
3,98.81963477417125,92.48734709731157,81.00882314079304,62.39652273099679,48.97377043900244,137.5629812445896,162.39918948347758,99.75024479656491,83.55933254813203,7.5604075013013645,-40.46864924910616,1.6224109085205798,45.59559427023114,27.122329744270193,50.185568276041785,102.77308347716534,-26.81807750855701,-100.91989452523994,-59.301659788599316,4.855968236578808
